More or less.,Aşağı yukarı.
"Well, I should probably start planning my escape then.",O zaman kaçışımı planlamaya başlamalıyım.
Scippio said you have to go.,Scippio oraya gitmen gerektiğini söyledi.
So what? You expect me to just get dropped down a pit?,Ne yani? Öylece çukura gitmemi mi bekliyorsun?
I'm gonna cut the power.,Ben gücünü keseceğim.
"Ugh...<kgwait> This isn't great. Okay. I'll see if I can get Regis talking before he tries to drop me, but you better make sure whatever he's trying to do doesn't work!",Ugh...<kgwait> Bu iyi değil. Tamam. Beni atmadan önce Regis'i konuşturup konuşturamayacağıma bakacağım. Ama yapmaya çalıştığı şeyin işe yaramayacağından emin olman gerek!
I'm on it.,Tamamdır.
You better cut the power before I get called into the office.,Ben ofise çağırılmadan önce o gücü kessen iyi edersin.
Can do.,Yapabilirim.
You should take this.,Bunu almalısın.
Woah... <kgwait>something about this thing makes me feel weird. I don't want it.,Yoo... <kgwait>bu şey beni çok garip hissettirdi. Almak istemiyorum.
Suit yourself.,Nasıl istersen.
But maybe try to be hidden in the office with it when I get called in.,Ama beni çağırdıklarında sen de ofiste gizlenmeyi dene.
Good idea.,İyi bir fikir.
What?!<kgwait> He can't do that!,Ne?!<kgwait> Bunu yapamaz!
Yeah! We gotta get you out of here!,Evet! Seni buradan çıkarmamız gerek!
Hang on one second Carla.<kgwait> Hey!<kgwait> The principal just called and said he wants to see Alice in his office!<kgwait> Which one of you kids is Alice?,Bir saniye bekle Carla.<kgwait> Hey!<kgwait> Müdür az önce aradı ve Alice'i ofisinde görmek istediğini söyledi!<kgwait> Siz çocuklardan hanginiz Alice?
Just trying to remember what happened to me on Monday.<kgwait> Nothing for you to concern yourself with.,Pazartesi günü başıma gelenleri hatırlamaya çalışıyorum sadece.<kgwait> Seni endişelendirecek bir şey yok.
If you say so.,Öyle diyorsan.
Attention! Please send Alice to the principal's office! Alice to the principal's office immediately! Thank you!,"Dikkat, dikkat! Alice lütfen müdürün ofisine gelsin! Alice müdürün ofisine, hemen! Teşekkürler!"
Hmmm...<kgwait> I guess this is as good a time as any to get some answers from that creep.,Hmmm...<kgwait> Sanırım o heriften cevap almak için en iyi zaman bu.
Just be careful Alice.,Dikkatli ol Alice.
I will.<kgwait> Wish me luck!,Olacağıml.<kgwait> Bana şans dile!
"Stupid ducks. Now that Dad is gone, we can start replacing them with little Lindas!","Aptal ördekler. Artık babam da gittiğine göre, onları küçük Linda'larla değiştirmeye başlayabiliriz!"
That sounds fun.,Kulağa eğlenceli geliyor.
This sounds stupid.,Kulağa aptalca geliyor.
"Yeah, it will be! I made these gator table toppers to replace the ducks!","Evet, öyle olacak! Ördekleri değiştirmek için bu timsah masa üstlüğünü yaptım!"
Good idea.,İyi fikir.
Good work helping me get that axe out of the case.<kgwait> Now we just gotta grab it before that janitor disposes of her body.,Baltayı kasadan çıkarmama yardım ettiğin için sağol.<kgwait> Şimdi o temizlikçi cesetten kurtulmadan önce baltayı almamız gerek.
How do we do that?,Bunu nasıl yapacağız?
He's likely dragging her to the pit that opens up in the office. We gotta stop him before he can drop her in.,Muhtemelen cesedi ofisteki açılabilir çukura taşıyordur. Onu çukura atmadan önce temizlikçiyi durdurmalıyız.
Okay.,Tamam.
"The control module for the trap door is in the janitor's closet, but we're gonna need something sharp to cut the wires.",Tuzak kapısının kontrol modülü temizlikçi odasında. Ama kabloları kesebilmek için keskin bir şeye ihtiyacımız var.
Any ideas?,Bir fikrin var mı?
Ummm...<kgwait> Yeah!<kgwait> The nurse has a scalpel! It's perfect!,Immm...<kgwait> Evet!<kgwait> Hemşirenin bir neşteri var! Bu mükemmel olur!
Let's go get it.,Hadi gidip alalım onu.
I'll fake being sick to distract her while you enter through the air vent and steal it!,Ben onu oyalamak için hasta numarası yapacağım. Sen de havalandırmadan girip o neşteri çal.
Sounds like a plan.,İyi bir plana benziyor.
Okay. I'll head out now. Get there as soon as possible!,Tamam. Şimdi çıkıyorum. En kısa sürede orada ol!
Will do.,Yaparım.
"Hey, kid!","Hey, çocuk!"
It doesn't look like we have a lot of time!<kgwait> Get back into that vent in the library!,Çok fazla vaktimiz yok gibi görünüyor!<kgwait> Kütüphanedeki havalandırmaya geri dön!
Right.,Doğru.
Stevie won't let me through.,Stevie beni içeri almıyor.
"Oh, shoot!<kgwait> We gotta get rid of him!",Tüh ya!<kgwait> Ondan kurtulmamız lazım!
How?,Nasıl?
How should I know?<kgwait> You've known him longer than me!<kgwait> Isn't there someone from your other school who can get rid of him?,Ben nereden bileyim?<kgwait> Onu benden daha uzun zamandır tanıyorsun!<kgwait> Ondan kurtulabilecek biri yok mu eski okulundan gelenlerden?
Maybe there is.,Belki vardır.
What happened?!<kgwait> Where were you?!,Ne oldu?!<kgwait> Neredeydin?!
I kinda forgot.,Ben biraz unuttum da.
Linda's blood will be on your hands! We're done here.,Linda'nın kanı ellerinde olacak! İşimiz bitti.
Bye Davey.,Bye Davey.
"You failed me, and what's worse, you failed Linda.<kgwait> Go away!",Beni hayal kırıklığına uğrattın. Daha da kötüsü Linda'yı hayal kırıklığına uğrattın.<kgwait> Git buradan!
(Go away.),(Oradan git.)
She's doomed.,O mahvoldu.
What do you mean?,Ne demek istiyorsun?
Do you see a giant axe?!<kgwait> That's the only thing Linda said could kill him!,"Büyük bir balta görüyor musun?!<kgwait> Linda, temizlikçiyi öldürecek tek şeyin o olduğunu söylemişti!"
We can still get it.,Onu hala alabiliriz.
No we can't!<kgwait> It's still chained up in the classroom and the teacher only lets me take it when we're doing a play! It's over! We failed! I'll just have to fight that janitor the old-fashioned way.,Hayır alamayız!<kgwait> Hala sınıfta zincirli duruyor ve öğretmen onu sadece tiyatro oynarken çıkarıyor! Her şey bitti! Başarısız olduk! O temizlikçiyle eski usül savaşmam gerekecek.
Bummer.,Tüh.
Where is it?,Nerede o?
The teacher put it back on the wall and chained it up. We can't get it now!,Öğretmen onu duvara geri koydu ve zincirledi. Artık onu alamayız!
So we failed?,Yani başarısız mı olduk?
Yeah. I guess I'll just have to fight that janitor the old-fashioned way.,Evet. Sanırım o temizlikçiyle eski usül savaşmam gerekecek.
"Ms. Lovelett, my tummy really hurts and I think if I don't leave right now I'm gonna THROW UP!!","Bayan Lovelett, karnım çok ağrıyor ve sanırım derhal buradan çıkmazsam KUSACAĞIM!!"
<wave>Oh my! That's awful! Get out of here! Leave!<kgwait><br>Go to the nurse before you heave!</wave>,"<wave>Aman Tanrım! Bu korkunç! Çık dışarı çabuk!<kgwait><br>Hemşireye git, yapmadan etrafı kusmuk!</wave>"
Thank you!!,Teşekkürler!
I love salad! Fresh veggies and a vinaigrette dressing is the best!,Salataya bayılıyorum! Taze sebzeler ve sirkeli sosla harika oluyor!
Fascinating.,Büyüleyici.
I don't get it. I just don't get it.<kgwait> Why can't we just be friends?,Anlamıyorum. Gerçekten anlamıyorum.<kgwait> Neden sadece arkadaş olamıyoruz?
She doesn't really do that.,O öyle şeyler yapmıyor.
She took my lunch. They only make one salad a day.<kgwait> I'm so hungry.,Öğle yemeğimi aldı. Her gün bir salata yapıyorlar.<kgwait> Çok açım.
Can we make a new salad?,Yeni bir salata yapamaz mıyız?
Hmmm... <kgwait>Maybe?<kgwait> I have some extra carrots. There are some veggies on the burgers. If you get three of them that should be plenty.,Hmmm... <kgwait>Belki?<kgwait> Fazladan havuçlarım var. Burgerlerin içinde de biraz sebze var. Üç tane burger alırsan yeterli olur.
I can do that.,Bunu yapabilirim.
"Yeah, I guess that would be fine. I'd prefer not to eat food that's touched meat, but beggars can't be choosers I guess.","Evet, sanırım bu iyi olur. Ete dokunmuş sebzeleri yemeyi tercih etmiyorum. Ama sanırım umduğumu değil bulduğumu yiyebileceğim."
I'll get started.,Ben başlayayım.
How's the veggie hunt going?<kgwait> My tummy is starting to hurt.,Sebze avı nasıl gidiyor?<kgwait> Karnım ağrımaya başladı.
Still working on that.,Hala üzerinde çalışıyorum.
I got you a cabbage!,Sana bir lahana getirdim!
Oh... <kgwait>it's a little... <kgwait>covered in dirt.<kgwait> I don't think I can eat that.,Oh... <kgwait>bu biraz... <kgwait>toprakla kaplı.<kgwait>Bunu yiyebileceğimi düşünmüyorum.
Oh.,Ah.
I got you a cabbage!,Sana bir lahana getirdim!
"Oh, thank you!<kgwait> I can make myself a salad out of this no problem!<kgwait> Looks like I won't go hungry afterall!","Ah, teşekkür ederim!<kgwait> Kendime bundan salata yapabilirim!<kgwait> Görünüşe göre aç kalmayacağım."
Hooray!,Yaşasıınn!
You should come see me at recess!<kgwait> There are some beautiful red flowers I want to give you!,Teneffüste beni görmeye gelmelisin!<kgwait> Sana vermek istediğim çok güzel kırmızı çiçekler var!
Okay.,Tamam.
I got you those burgers.,Sana o burgerleri getirdim.
*Phew*<kgwait> Thanks. The meat looks really dry so none of the juices should have gotten on the veggies.<kgwait> At least I won't starve.,*Huh*<kgwait> Teşekkürler. Et çok kuru görünüyor. Suları sebzelere karışmamıştır yani.<kgwait> En azından aç kalmayacağım.
That's good.,Bu iyi.
Yeah.<kgwait> You've been a really good friend to me today.<kgwait> Come meet me on the playground. I want to give you some beautiful red flowers from my garden.,Evet.<kgwait> Bugün bana gerçekten iyi bir arkadaş oldun.<kgwait> Oyun alanında benimle buluş. Sana bahçemden güzel kırmızı çiçekler vermek istiyorum.
Stupid mean girl. Ruining my garden.<kgwait> At least salad makes me feel better.,Aptal kaba kız. Bahçemi mahvetti.<kgwait> En azından salatam beni daha iyi hissettirir.
As it should...,Olması gerektiği gibi...
Ow... <kgwait>That really hurt. How-*ungh*<kgwait> how do I look?,Offf... <kgwait>Bu gerçekten acıttı. Nasıl-*ıgh*<kgwait> nasıl görünüyorum?
You look fine.,İyi görünüyorsun.
A little rough.,Biraz kötü görünüyorsun.
Still in a dress.,Hala bir elbise giyiyorsun.
"Oh, good. Thanks. I think I'm getting used to the mop.","Ah, güzel. Teşekkürler. Sanırım paspasa alışmaya başladım."
Figures. At least I got to keep my glasses this time.,Anlamıştım. En azından bu sefer gözlüklerim gözümde kaldı.
"Yeah, duh. I wasn't expecting a mop beating to suddenly fix my wardrobe. I meant the blood. Is it bad?",E tabii. Paspasla dövülmenin üzerimdekileri değiştirmesini beklemiyordum zaten. Kandan bahsetmiştim. Çok mu kötü?
"That's nice, Monty.",Bu iyiymiş Monty.
At least there's that.,En azından bu var.
Are you seriously gonna take my lunch after I was just beat with a mop?,Gerçekten paspasla dövülmemin ardından benim yemeğimi mi çalacaksın?
Yup.,Evet.
Nah.,Hayır.
*Ugh*... <kgwait>Jerk.,*Öf*... <kgwait>Pislik.
(Walk away.),(Uzaklaş.)
"Just let me lie here, you burger-stealing jerk.","Bırak da burada yatayım, seni burger hırsızı pislik."
(Let him lie there.),(Bırak orada yatsın.)
Can I take your burger?,Burgerini alabilir miyim?
"Hey, kid. What do you want?","Hey, çocuk. Ne istiyorsun?"
Nothing.,Hiçbir şey.
About time. Where's my phone?,Zamanı gelmişti. Telefonum nerede?
Here ya go.,İşte al.
Still working on that.,Hala üzerinde çalışıyorum.
Pleasure doing business with ya.,Seninle iş yapmak bir zevkti.
"Yeah, yeah.","He, he."
This will be worth it for all of us. Stevie is gonna be thrilled.,Bu hepimizin işine yarayacak. Stevie çok heyecanlanacak.
Stevie?,Stevie mi?
Good for him.,İyiymiş.
"Yeah, we're in a support group together. He's been a little more lenient to me since we formed it.","Evet, onunla birlikte bir destek grubundayız. Grubu kurduğumuzdan beri bana karşı daha hoşgörülü davranıyor."
Thanks for fulfilling your end of the bargain. I'm gonna be so rich.,Pazarlığın kendi kısmını yerine getirdiğin için sağol. Çok zengin olacağım.
Good for you.,Aferin sana.
Aw jeez. Where is he?,"Ah, tanrım. Nerede o?"
Who?,Kim?
(Walk away.),(Uzaklaş.)
Stevie.<kgwait> He's supposed to be here. We have a group meeting coming up.,Stevie.<kgwait> Burada olması lazımdı. Grup toplantımız yaklaşıyor.
He's in the hallway.,O koridorda.
What?!<kgwait> He's supposed to be monitoring the door to the library! Did I walk right past him?!,Ne?!<kgwait> Onun kütüphane kapısını gözetliyor olması gerekiyordu! Onun yanından mı geçtim yani ben?!
I guess so.,Sanırım evet.
"Oh, shoot.<kgwait> Why can't he just get up?",Hay aksi.<kgwait> Neden kalkıp gelmiyor ki?
I need a dollar.,Bir dolara ihtiyacım var.
"Sorry, kid. Shop is closed unless it's something REALLY important. Now where is he?",Üzgünüm çocuk. Eğer GERÇEKTEN önemli bir şey yoksa dükkan kapalı. Şimdi o nerede?
Cause I have his crutch.,Çünkü onun koltuk değneği bende.
I dunno.,Bilmiyorum.
Dude!<kgwait> You can't just take someone's ambulatory device!<kgwait> That's messed up!,Dostum!<kgwait> Birinin yürüme cihazını öylece alamazsın.<kgwait> Bu çok kaba!
I guess it is.,Sanırım öyle.
Well give it back!,Hadi onu geri ver!
Fine. Here.,"Peki, al."
I'll sell it to you.,Sana onu satarım.
No way.,Asla olmaz.
Oh!<kgwait> Wow. That was the easiest deal I've ever closed.<kgwait> You're pretty dumb.,Oh!<kgwait> Vay canına. Bu şimdiye kadar hallettiğim en kolay anlaşmaydı.<kgwait> Çok aptalsın.
Ouch.,Of ya!
Now buzz off.<kgwait> I've got work to do.,Şimdi defol git.<kgwait> Yapacak işlerim var.
(Buzz off.),(Defol git.)
Grrrr... <kgwait>I guess I shoulda seen that coming.<kgwait> Fine. All I got is a dollar I keep behind my ear.,Offf... <kgwait>Sanırım bunu anlamalıydım.<kgwait> Pekala. Elimde sadece kötü günler için sakladığım bir dolarım var.
Cool thanks!,"Harika, teşekkürler!"
You can do better than that.,Bundan daha iyisini yapabilirsin.
Pleasure doing business with ya.,Seninle iş yapmak bir zevkti.
"It always is, Monty.","Her zaman, Monty."
"Yeah, I could, but you're not reaching into my pockets for nothing. It's what I got behind my ear or you get squat.","Evet, yapabilirim. Ama senin bu dolara ihtiyacın olduğunu biliyorum. Ya onu alırsın ya da elin boş dönersin."
I'll take the ear money.,Ben doları alayım.
No deal.,Anlaşma yok.
Jerk.<kgwait> Come see me when you realize that you don't actually need that.,Pislik.<kgwait> O şeye aslında ihtiyacın olmadığını anladığın zaman geri gelirsin.
Will do.,Tamamdır.
I'm sure he'll be fine.<kgwait> As long as he has his crutch he should be able to get up.,İyi olacağından eminim.<kgwait> Koltuk değneği olduğu sürece ayağa kalkabilir.
Yeah. He'll be fine.,Evet. İyi olacaktır.
I have his crutch.,Onun koltuk değneği bende.
I'm gonna try and check on Stevie after the bell rings.<kgwait> He should be here by now.,Zil çaldıktan sonra Stevie'yi kontrol etmeye çalışacağım.<kgwait> Şimdiye kadar gelmiş olması gerekirdi.
I'm sure he's fine.,İyi olduğundan eminim.
You ready to give me that crutch?<kgwait> Stevie needs it and you don't.,Bana o değneği vermeye hazır mısın?<kgwait> Stevie'nin ona ihtiyacı var ama senin yok.
Pleasure doing business with ya.,Seninle iş yapmak bir zevkti.
"It always is, Monty.","Her zaman, Monty."
Buzz off you amateur.<kgwait> I got stuff to do.,Defol git amatör.<kgwait> Yapacak işlerim var.
You didn't pay me for the crutch.,Bana koltuk değneği için para ödemedin.
"*Sigh*<kgwait> Kid...<kgwait> In my world, this is what we call a 'teachable moment.' ",*İç çekiş*<kgwait> Çocuk...<kgwait> Benim dünyamda buna 'öğretici an' denir.
(Buzz off.),(Defol git.)
So you won't give me anything?,Yani bana hiçbir şey vermeyecek misin?
Nope. Now buzz off.,Hayır. Şimdi defol git.
Man... <kgwait>I was really looking forward to group therapy today-<kgwait> I just realized that we're not gonna have study hall cause we're down one teacher.,Dostum... <kgwait>Bugün grup terapisini gerçekten dört gözle bekliyordum-<kgwait> Bir öğretmen eksiği olduğu için çalışma cezası olmayacağını yeni fark ettim.
